snapshot,season,week_of_paste,table,team,player,week,value
2026-09-10,2026,1,wr_bonus,CIN,,2,2.4
2026-09-10,2026,1,wr_bonus,CIN,,3,-0.5
2026-09-10,2026,1,wr_bonus,CIN,,4,2.6
2026-09-10,2026,1,wr_bonus,CIN,,5,-0.1
2026-09-10,2026,1,wr_bonus,CIN,,7,0.8
2026-09-10,2026,1,wr_bonus,CIN,,8,0.0
2026-09-10,2026,1,wr_bonus,CIN,,9,3.4
2026-09-10,2026,1,wr_bonus,CIN,,10,0.7
2026-09-10,2026,1,wr_bonus,CIN,,11,-4.5
2026-09-10,2026,1,wr_bonus,CIN,,12,2.0
2026-09-10,2026,1,wr_bonus,CIN,,13,0.1
2026-09-10,2026,1,wr_bonus,CIN,,14,1.8
2026-09-10,2026,1,wr_bonus,CIN,,15,-0.1
2026-09-10,2026,1,wr_bonus,CIN,,16,2.1
2026-09-10,2026,1,wr_bonus,CIN,,17,2.1
2026-09-10,2026,1,wr_bonus,CIN,,avg,1.0
2026-09-10,2026,1,wr_bonus,CIN,,playoffs,1.4
2026-09-10,2026,1,wr_bonus,CIN,,baseline,24.0
2026-09-10,2026,1,wr_bonus,CIN,,next4,1.7
2026-09-10,2026,1,wr_bonus,TB,,1,1.8
2026-09-10,2026,1,wr_bonus,TB,,2,1.1
2026-09-10,2026,1,wr_bonus,TB,,3,1.9
2026-09-10,2026,1,wr_bonus,TB,,4,2.1
2026-09-10,2026,1,wr_bonus,TB,,5,2.0
2026-09-10,2026,1,wr_bonus,TB,,6,1.6
2026-09-10,2026,1,wr_bonus,TB,,7,-0.7
2026-09-10,2026,1,wr_bonus,TB,,8,2.0
2026-09-10,2026,1,wr_bonus,TB,,9,1.1
2026-09-10,2026,1,wr_bonus,TB,,11,3.7
2026-09-10,2026,1,wr_bonus,TB,,12,-3.5
2026-09-10,2026,1,wr_bonus,TB,,13,2.0
2026-09-10,2026,1,wr_bonus,TB,,14,0.3
2026-09-10,2026,1,wr_bonus,TB,,15,2.1
2026-09-10,2026,1,wr_bonus,TB,,16,3.1
2026-09-10,2026,1,wr_bonus,TB,,17,1.7
2026-09-10,2026,1,wr_bonus,TB,,avg,1.4
2026-09-10,2026,1,wr_bonus,TB,,playoffs,2.3
2026-09-10,2026,1,wr_bonus,TB,,baseline,21.9
2026-09-10,2026,1,wr_bonus,TB,,next4,1.7
2026-09-10,2026,1,wr_bonus,LV,,1,1.4
2026-09-10,2026,1,wr_bonus,LV,,2,1.0
2026-09-10,2026,1,wr_bonus,LV,,3,0.5
2026-09-10,2026,1,wr_bonus,LV,,4,1.8
2026-09-10,2026,1,wr_bonus,LV,,5,0.1
2026-09-10,2026,1,wr_bonus,LV,,6,1.6
2026-09-10,2026,1,wr_bonus,LV,,7,2.7
2026-09-10,2026,1,wr_bonus,LV,,8,-1.7
2026-09-10,2026,1,wr_bonus,LV,,9,-1.4
2026-09-10,2026,1,wr_bonus,LV,,10,1.7
2026-09-10,2026,1,wr_bonus,LV,,11,0.4
2026-09-10,2026,1,wr_bonus,LV,,12,-2.4
2026-09-10,2026,1,wr_bonus,LV,,14,1.2
2026-09-10,2026,1,wr_bonus,LV,,15,2.8
2026-09-10,2026,1,wr_bonus,LV,,16,0.2
2026-09-10,2026,1,wr_bonus,LV,,17,0.0
2026-09-10,2026,1,wr_bonus,LV,,avg,0.6
2026-09-10,2026,1,wr_bonus,LV,,playoffs,1.0
2026-09-10,2026,1,wr_bonus,LV,,baseline,16.9
2026-09-10,2026,1,wr_bonus,LV,,next4,1.2
2026-09-10,2026,1,wr_bonus,CAR,,1,1.2
2026-09-10,2026,1,wr_bonus,CAR,,2,1.2
2026-09-10,2026,1,wr_bonus,CAR,,3,-2.7
2026-09-10,2026,1,wr_bonus,CAR,,4,0.4
2026-09-10,2026,1,wr_bonus,CAR,,6,-1.5
2026-09-10,2026,1,wr_bonus,CAR,,7,-1.2
2026-09-10,2026,1,wr_bonus,CAR,,8,-0.7
2026-09-10,2026,1,wr_bonus,CAR,,9,0.2
2026-09-10,2026,1,wr_bonus,CAR,,10,1.5
2026-09-10,2026,1,wr_bonus,CAR,,11,-0.3
2026-09-10,2026,1,wr_bonus,CAR,,12,-4.8
2026-09-10,2026,1,wr_bonus,CAR,,13,0.5
2026-09-10,2026,1,wr_bonus,CAR,,14,-0.4
2026-09-10,2026,1,wr_bonus,CAR,,15,0.1
2026-09-10,2026,1,wr_bonus,CAR,,16,-1.4
2026-09-10,2026,1,wr_bonus,CAR,,17,0.1
2026-09-10,2026,1,wr_bonus,CAR,,avg,-0.5
2026-09-10,2026,1,wr_bonus,CAR,,playoffs,-0.4
2026-09-10,2026,1,wr_bonus,CAR,,baseline,20.5
2026-09-10,2026,1,wr_bonus,CAR,,next4,0.0
2026-09-10,2026,1,wr_bonus,IND,,1,1.2
2026-09-10,2026,1,wr_bonus,IND,,2,-0.1
2026-09-10,2026,1,wr_bonus,IND,,3,1.9
2026-09-10,2026,1,wr_bonus,IND,,4,-0.6
2026-09-10,2026,1,wr_bonus,IND,,5,-2.3
2026-09-10,2026,1,wr_bonus,IND,,6,1.0
2026-09-10,2026,1,wr_bonus,IND,,7,1.2
2026-09-10,2026,1,wr_bonus,IND,,8,-1.0
2026-09-10,2026,1,wr_bonus,IND,,9,1.8
2026-09-10,2026,1,wr_bonus,IND,,10,2.5
2026-09-10,2026,1,wr_bonus,IND,,11,1.0
2026-09-10,2026,1,wr_bonus,IND,,12,3.0
2026-09-10,2026,1,wr_bonus,IND,,14,-1.3
2026-09-10,2026,1,wr_bonus,IND,,15,-3.3
2026-09-10,2026,1,wr_bonus,IND,,16,2.4
2026-09-10,2026,1,wr_bonus,IND,,17,-1.9
2026-09-10,2026,1,wr_bonus,IND,,avg,0.3
2026-09-10,2026,1,wr_bonus,IND,,playoffs,-0.9
2026-09-10,2026,1,wr_bonus,IND,,baseline,21.9
2026-09-10,2026,1,wr_bonus,IND,,next4,0.6
2026-09-10,2026,1,wr_bonus,PIT,,1,0.8
2026-09-10,2026,1,wr_bonus,PIT,,2,0.1
2026-09-10,2026,1,wr_bonus,PIT,,3,-0.7
2026-09-10,2026,1,wr_bonus,PIT,,4,-1.8
2026-09-10,2026,1,wr_bonus,PIT,,5,-1.2
2026-09-10,2026,1,wr_bonus,PIT,,6,-1.1
2026-09-10,2026,1,wr_bonus,PIT,,7,-1.0
2026-09-10,2026,1,wr_bonus,PIT,,8,-1.3
2026-09-10,2026,1,wr_bonus,PIT,,10,-1.3
2026-09-10,2026,1,wr_bonus,PIT,,11,-1.3
2026-09-10,2026,1,wr_bonus,PIT,,12,0.4
2026-09-10,2026,1,wr_bonus,PIT,,13,-0.4
2026-09-10,2026,1,wr_bonus,PIT,,14,-3.7
2026-09-10,2026,1,wr_bonus,PIT,,15,-0.1
2026-09-10,2026,1,wr_bonus,PIT,,16,-0.6
2026-09-10,2026,1,wr_bonus,PIT,,17,-2.7
2026-09-10,2026,1,wr_bonus,PIT,,avg,-1.0
2026-09-10,2026,1,wr_bonus,PIT,,playoffs,-1.1
2026-09-10,2026,1,wr_bonus,PIT,,baseline,18.6
2026-09-10,2026,1,wr_bonus,PIT,,next4,-0.4
2026-09-10,2026,1,wr_bonus,HOU,,1,0.8
2026-09-10,2026,1,wr_bonus,HOU,,2,4.6
2026-09-10,2026,1,wr_bonus,HOU,,3,2.2
2026-09-10,2026,1,wr_bonus,HOU,,4,3.2
2026-09-10,2026,1,wr_bonus,HOU,,5,-1.6
2026-09-10,2026,1,wr_bonus,HOU,,6,1.5
2026-09-10,2026,1,wr_bonus,HOU,,7,3.7
2026-09-10,2026,1,wr_bonus,HOU,,9,1.9
2026-09-10,2026,1,wr_bonus,HOU,,10,-1.1
2026-09-10,2026,1,wr_bonus,HOU,,11,3.3
2026-09-10,2026,1,wr_bonus,HOU,,12,4.1
2026-09-10,2026,1,wr_bonus,HOU,,13,-0.5
2026-09-10,2026,1,wr_bonus,HOU,,14,-1.5
2026-09-10,2026,1,wr_bonus,HOU,,15,4.6
2026-09-10,2026,1,wr_bonus,HOU,,16,0.3
2026-09-10,2026,1,wr_bonus,HOU,,17,-4.3
2026-09-10,2026,1,wr_bonus,HOU,,avg,1.3
2026-09-10,2026,1,wr_bonus,HOU,,playoffs,0.2
2026-09-10,2026,1,wr_bonus,HOU,,baseline,21.8
2026-09-10,2026,1,wr_bonus,HOU,,next4,2.7
2026-09-10,2026,1,wr_bonus,PHI,,1,0.7
2026-09-10,2026,1,wr_bonus,PHI,,2,-2.5
2026-09-10,2026,1,wr_bonus,PHI,,3,-4.3
2026-09-10,2026,1,wr_bonus,PHI,,4,0.6
2026-09-10,2026,1,wr_bonus,PHI,,5,0.9
2026-09-10,2026,1,wr_bonus,PHI,,6,-0.9
2026-09-10,2026,1,wr_bonus,PHI,,7,-3.9
2026-09-10,2026,1,wr_bonus,PHI,,8,-1.5
2026-09-10,2026,1,wr_bonus,PHI,,9,0.2
2026-09-10,2026,1,wr_bonus,PHI,,11,0.3
2026-09-10,2026,1,wr_bonus,PHI,,12,1.2
2026-09-10,2026,1,wr_bonus,PHI,,13,1.3
2026-09-10,2026,1,wr_bonus,PHI,,14,-0.5
2026-09-10,2026,1,wr_bonus,PHI,,15,1.6
2026-09-10,2026,1,wr_bonus,PHI,,16,0.3
2026-09-10,2026,1,wr_bonus,PHI,,17,-1.1
2026-09-10,2026,1,wr_bonus,PHI,,avg,-0.5
2026-09-10,2026,1,wr_bonus,PHI,,playoffs,0.3
2026-09-10,2026,1,wr_bonus,PHI,,baseline,20.6
2026-09-10,2026,1,wr_bonus,PHI,,next4,-1.4
2026-09-10,2026,1,wr_bonus,SEA,,1,0.7
2026-09-10,2026,1,wr_bonus,SEA,,2,-0.3
2026-09-10,2026,1,wr_bonus,SEA,,3,-3.5
2026-09-10,2026,1,wr_bonus,SEA,,4,-1.2
2026-09-10,2026,1,wr_bonus,SEA,,5,-1.1
2026-09-10,2026,1,wr_bonus,SEA,,6,-0.9
2026-09-10,2026,1,wr_bonus,SEA,,7,0.0
2026-09-10,2026,1,wr_bonus,SEA,,8,-3.8
2026-09-10,2026,1,wr_bonus,SEA,,9,-1.0
2026-09-10,2026,1,wr_bonus,SEA,,10,-1.5
2026-09-10,2026,1,wr_bonus,SEA,,12,-3.1
2026-09-10,2026,1,wr_bonus,SEA,,13,-5.8
2026-09-10,2026,1,wr_bonus,SEA,,14,-0.3
2026-09-10,2026,1,wr_bonus,SEA,,15,-1.5
2026-09-10,2026,1,wr_bonus,SEA,,16,-0.2
2026-09-10,2026,1,wr_bonus,SEA,,17,-2.9
2026-09-10,2026,1,wr_bonus,SEA,,avg,-1.7
2026-09-10,2026,1,wr_bonus,SEA,,playoffs,-1.5
2026-09-10,2026,1,wr_bonus,SEA,,baseline,25.2
2026-09-10,2026,1,wr_bonus,SEA,,next4,-1.1
2026-09-10,2026,1,wr_bonus,ARI,,1,0.6
2026-09-10,2026,1,wr_bonus,ARI,,2,0.7
2026-09-10,2026,1,wr_bonus,ARI,,3,-1.8
2026-09-10,2026,1,wr_bonus,ARI,,4,-2.1
2026-09-10,2026,1,wr_bonus,ARI,,5,1.1
2026-09-10,2026,1,wr_bonus,ARI,,6,1.1
2026-09-10,2026,1,wr_bonus,ARI,,7,1.3
2026-09-10,2026,1,wr_bonus,ARI,,8,0.1
2026-09-10,2026,1,wr_bonus,ARI,,9,-1.7
2026-09-10,2026,1,wr_bonus,ARI,,10,1.0
2026-09-10,2026,1,wr_bonus,ARI,,11,-0.9
2026-09-10,2026,1,wr_bonus,ARI,,12,-0.3
2026-09-10,2026,1,wr_bonus,ARI,,13,1.2
2026-09-10,2026,1,wr_bonus,ARI,,15,-0.8
2026-09-10,2026,1,wr_bonus,ARI,,16,0.6
2026-09-10,2026,1,wr_bonus,ARI,,17,-1.4
2026-09-10,2026,1,wr_bonus,ARI,,avg,-0.1
2026-09-10,2026,1,wr_bonus,ARI,,playoffs,-0.5
2026-09-10,2026,1,wr_bonus,ARI,,baseline,18.0
2026-09-10,2026,1,wr_bonus,ARI,,next4,-0.7
2026-09-10,2026,1,wr_bonus,GB,,1,0.5
2026-09-10,2026,1,wr_bonus,GB,,2,-2.7
2026-09-10,2026,1,wr_bonus,GB,,3,0.5
2026-09-10,2026,1,wr_bonus,GB,,4,-1.8
2026-09-10,2026,1,wr_bonus,GB,,5,0.9
2026-09-10,2026,1,wr_bonus,GB,,6,-0.5
2026-09-10,2026,1,wr_bonus,GB,,7,2.4
2026-09-10,2026,1,wr_bonus,GB,,8,-0.7
2026-09-10,2026,1,wr_bonus,GB,,9,-0.2
2026-09-10,2026,1,wr_bonus,GB,,10,0.4
2026-09-10,2026,1,wr_bonus,GB,,12,0.8
2026-09-10,2026,1,wr_bonus,GB,,13,1.2
2026-09-10,2026,1,wr_bonus,GB,,14,-0.1
2026-09-10,2026,1,wr_bonus,GB,,15,0.2
2026-09-10,2026,1,wr_bonus,GB,,16,-0.2
2026-09-10,2026,1,wr_bonus,GB,,17,-5.1
2026-09-10,2026,1,wr_bonus,GB,,avg,-0.3
2026-09-10,2026,1,wr_bonus,GB,,playoffs,-1.7
2026-09-10,2026,1,wr_bonus,GB,,baseline,22.4
2026-09-10,2026,1,wr_bonus,GB,,next4,-0.9
2026-09-10,2026,1,wr_bonus,NYG,,1,0.4
2026-09-10,2026,1,wr_bonus,NYG,,2,-1.2
2026-09-10,2026,1,wr_bonus,NYG,,3,-0.7
2026-09-10,2026,1,wr_bonus,NYG,,4,1.2
2026-09-10,2026,1,wr_bonus,NYG,,5,-1.2
2026-09-10,2026,1,wr_bonus,NYG,,6,1.8
2026-09-10,2026,1,wr_bonus,NYG,,7,1.7
2026-09-10,2026,1,wr_bonus,NYG,,9,-0.4
2026-09-10,2026,1,wr_bonus,NYG,,10,-0.1
2026-09-10,2026,1,wr_bonus,NYG,,11,2.3
2026-09-10,2026,1,wr_bonus,NYG,,12,1.7
2026-09-10,2026,1,wr_bonus,NYG,,13,0.5
2026-09-10,2026,1,wr_bonus,NYG,,14,0.6
2026-09-10,2026,1,wr_bonus,NYG,,15,0.5
2026-09-10,2026,1,wr_bonus,NYG,,16,-0.5
2026-09-10,2026,1,wr_bonus,NYG,,17,0.9
2026-09-10,2026,1,wr_bonus,NYG,,avg,0.5
2026-09-10,2026,1,wr_bonus,NYG,,playoffs,0.3
2026-09-10,2026,1,wr_bonus,NYG,,baseline,20.0
2026-09-10,2026,1,wr_bonus,NYG,,next4,-0.1
2026-09-10,2026,1,wr_bonus,CHI,,1,0.4
2026-09-10,2026,1,wr_bonus,CHI,,2,1.3
2026-09-10,2026,1,wr_bonus,CHI,,3,-3.1
2026-09-10,2026,1,wr_bonus,CHI,,4,-0.1
2026-09-10,2026,1,wr_bonus,CHI,,5,-0.2
2026-09-10,2026,1,wr_bonus,CHI,,6,2.1
2026-09-10,2026,1,wr_bonus,CHI,,7,1.7
2026-09-10,2026,1,wr_bonus,CHI,,8,-4.2
2026-09-10,2026,1,wr_bonus,CHI,,9,-0.7
2026-09-10,2026,1,wr_bonus,CHI,,11,1.1
2026-09-10,2026,1,wr_bonus,CHI,,12,3.3
2026-09-10,2026,1,wr_bonus,CHI,,13,1.6
2026-09-10,2026,1,wr_bonus,CHI,,14,-1.0
2026-09-10,2026,1,wr_bonus,CHI,,15,-1.3
2026-09-10,2026,1,wr_bonus,CHI,,16,1.1
2026-09-10,2026,1,wr_bonus,CHI,,17,2.1
2026-09-10,2026,1,wr_bonus,CHI,,avg,0.3
2026-09-10,2026,1,wr_bonus,CHI,,playoffs,0.6
2026-09-10,2026,1,wr_bonus,CHI,,baseline,21.7
2026-09-10,2026,1,wr_bonus,CHI,,next4,-0.4
2026-09-10,2026,1,wr_bonus,TEN,,1,0.2
2026-09-10,2026,1,wr_bonus,TEN,,2,0.0
2026-09-10,2026,1,wr_bonus,TEN,,3,-0.7
2026-09-10,2026,1,wr_bonus,TEN,,4,-0.9
2026-09-10,2026,1,wr_bonus,TEN,,5,-0.8
2026-09-10,2026,1,wr_bonus,TEN,,6,1.0
2026-09-10,2026,1,wr_bonus,TEN,,7,-1.5
2026-09-10,2026,1,wr_bonus,TEN,,8,-0.3
2026-09-10,2026,1,wr_bonus,TEN,,10,-0.2
2026-09-10,2026,1,wr_bonus,TEN,,11,1.2
2026-09-10,2026,1,wr_bonus,TEN,,12,-0.6
2026-09-10,2026,1,wr_bonus,TEN,,13,-1.5
2026-09-10,2026,1,wr_bonus,TEN,,14,2.3
2026-09-10,2026,1,wr_bonus,TEN,,15,-1.2
2026-09-10,2026,1,wr_bonus,TEN,,16,-0.4
2026-09-10,2026,1,wr_bonus,TEN,,17,-1.2
2026-09-10,2026,1,wr_bonus,TEN,,avg,-0.3
2026-09-10,2026,1,wr_bonus,TEN,,playoffs,-0.9
2026-09-10,2026,1,wr_bonus,TEN,,baseline,18.0
2026-09-10,2026,1,wr_bonus,TEN,,next4,-0.4
2026-09-10,2026,1,wr_bonus,SF,,1,0.0
2026-09-10,2026,1,wr_bonus,SF,,2,0.4
2026-09-10,2026,1,wr_bonus,SF,,3,0.1
2026-09-10,2026,1,wr_bonus,SF,,4,2.3
2026-09-10,2026,1,wr_bonus,SF,,5,0.3
2026-09-10,2026,1,wr_bonus,SF,,6,-4.1
2026-09-10,2026,1,wr_bonus,SF,,7,2.3
2026-09-10,2026,1,wr_bonus,SF,,9,-0.9
2026-09-10,2026,1,wr_bonus,SF,,10,1.2
2026-09-10,2026,1,wr_bonus,SF,,11,2.7
2026-09-10,2026,1,wr_bonus,SF,,12,0.7
2026-09-10,2026,1,wr_bonus,SF,,13,-0.9
2026-09-10,2026,1,wr_bonus,SF,,14,0.8
2026-09-10,2026,1,wr_bonus,SF,,15,1.9
2026-09-10,2026,1,wr_bonus,SF,,16,-0.7
2026-09-10,2026,1,wr_bonus,SF,,17,0.4
2026-09-10,2026,1,wr_bonus,SF,,avg,0.4
2026-09-10,2026,1,wr_bonus,SF,,playoffs,0.5
2026-09-10,2026,1,wr_bonus,SF,,baseline,21.2
2026-09-10,2026,1,wr_bonus,SF,,next4,0.7
2026-09-10,2026,1,wr_bonus,DAL,,1,0.0
2026-09-10,2026,1,wr_bonus,DAL,,2,1.1
2026-09-10,2026,1,wr_bonus,DAL,,3,0.2
2026-09-10,2026,1,wr_bonus,DAL,,4,-0.3
2026-09-10,2026,1,wr_bonus,DAL,,5,1.1
2026-09-10,2026,1,wr_bonus,DAL,,6,-1.2
2026-09-10,2026,1,wr_bonus,DAL,,7,-5.9
2026-09-10,2026,1,wr_bonus,DAL,,8,1.1
2026-09-10,2026,1,wr_bonus,DAL,,9,0.2
2026-09-10,2026,1,wr_bonus,DAL,,10,1.6
2026-09-10,2026,1,wr_bonus,DAL,,11,0.5
2026-09-10,2026,1,wr_bonus,DAL,,12,2.6
2026-09-10,2026,1,wr_bonus,DAL,,13,-5.0
2026-09-10,2026,1,wr_bonus,DAL,,15,1.0
2026-09-10,2026,1,wr_bonus,DAL,,16,2.7
2026-09-10,2026,1,wr_bonus,DAL,,17,2.1
2026-09-10,2026,1,wr_bonus,DAL,,avg,0.1
2026-09-10,2026,1,wr_bonus,DAL,,playoffs,1.9
2026-09-10,2026,1,wr_bonus,DAL,,baseline,26.4
2026-09-10,2026,1,wr_bonus,DAL,,next4,0.3
2026-09-10,2026,1,wr_bonus,BUF,,1,-0.2
2026-09-10,2026,1,wr_bonus,BUF,,2,2.8
2026-09-10,2026,1,wr_bonus,BUF,,3,1.2
2026-09-10,2026,1,wr_bonus,BUF,,4,2.7
2026-09-10,2026,1,wr_bonus,BUF,,5,-1.0
2026-09-10,2026,1,wr_bonus,BUF,,6,0.4
2026-09-10,2026,1,wr_bonus,BUF,,8,1.5
2026-09-10,2026,1,wr_bonus,BUF,,9,-1.3
2026-09-10,2026,1,wr_bonus,BUF,,10,-1.2
2026-09-10,2026,1,wr_bonus,BUF,,11,0.5
2026-09-10,2026,1,wr_bonus,BUF,,12,2.1
2026-09-10,2026,1,wr_bonus,BUF,,13,1.5
2026-09-10,2026,1,wr_bonus,BUF,,14,0.5
2026-09-10,2026,1,wr_bonus,BUF,,15,1.9
2026-09-10,2026,1,wr_bonus,BUF,,16,1.0
2026-09-10,2026,1,wr_bonus,BUF,,17,-0.6
2026-09-10,2026,1,wr_bonus,BUF,,avg,0.7
2026-09-10,2026,1,wr_bonus,BUF,,playoffs,0.8
2026-09-10,2026,1,wr_bonus,BUF,,baseline,20.6
2026-09-10,2026,1,wr_bonus,BUF,,next4,1.6
2026-09-10,2026,1,wr_bonus,LA,,1,-0.3
2026-09-10,2026,1,wr_bonus,LA,,2,-1.0
2026-09-10,2026,1,wr_bonus,LA,,3,0.7
2026-09-10,2026,1,wr_bonus,LA,,4,-0.2
2026-09-10,2026,1,wr_bonus,LA,,5,-0.7
2026-09-10,2026,1,wr_bonus,LA,,6,1.7
2026-09-10,2026,1,wr_bonus,LA,,7,0.0
2026-09-10,2026,1,wr_bonus,LA,,8,2.4
2026-09-10,2026,1,wr_bonus,LA,,9,-1.0
2026-09-10,2026,1,wr_bonus,LA,,10,0.5
2026-09-10,2026,1,wr_bonus,LA,,12,2.2
2026-09-10,2026,1,wr_bonus,LA,,13,3.6
2026-09-10,2026,1,wr_bonus,LA,,14,-0.4
2026-09-10,2026,1,wr_bonus,LA,,15,1.9
2026-09-10,2026,1,wr_bonus,LA,,16,0.7
2026-09-10,2026,1,wr_bonus,LA,,17,-1.4
2026-09-10,2026,1,wr_bonus,LA,,avg,0.5
2026-09-10,2026,1,wr_bonus,LA,,playoffs,0.4
2026-09-10,2026,1,wr_bonus,LA,,baseline,26.3
2026-09-10,2026,1,wr_bonus,LA,,next4,-0.2
2026-09-10,2026,1,wr_bonus,WAS,,1,-1.1
2026-09-10,2026,1,wr_bonus,WAS,,2,0.8
2026-09-10,2026,1,wr_bonus,WAS,,3,1.0
2026-09-10,2026,1,wr_bonus,WAS,,4,2.1
2026-09-10,2026,1,wr_bonus,WAS,,5,0.3
2026-09-10,2026,1,wr_bonus,WAS,,6,-4.2
2026-09-10,2026,1,wr_bonus,WAS,,8,1.3
2026-09-10,2026,1,wr_bonus,WAS,,9,1.6
2026-09-10,2026,1,wr_bonus,WAS,,10,-0.5
2026-09-10,2026,1,wr_bonus,WAS,,11,-3.6
2026-09-10,2026,1,wr_bonus,WAS,,12,1.6
2026-09-10,2026,1,wr_bonus,WAS,,13,-2.9
2026-09-10,2026,1,wr_bonus,WAS,,14,-0.5
2026-09-10,2026,1,wr_bonus,WAS,,15,1.4
2026-09-10,2026,1,wr_bonus,WAS,,16,2.4
2026-09-10,2026,1,wr_bonus,WAS,,17,-0.4
2026-09-10,2026,1,wr_bonus,WAS,,avg,0.0
2026-09-10,2026,1,wr_bonus,WAS,,playoffs,1.1
2026-09-10,2026,1,wr_bonus,WAS,,baseline,19.8
2026-09-10,2026,1,wr_bonus,WAS,,next4,0.7
2026-09-10,2026,1,wr_bonus,NE,,1,-1.2
2026-09-10,2026,1,wr_bonus,NE,,2,0.6
2026-09-10,2026,1,wr_bonus,NE,,3,0.5
2026-09-10,2026,1,wr_bonus,NE,,4,-0.9
2026-09-10,2026,1,wr_bonus,NE,,5,-1.1
2026-09-10,2026,1,wr_bonus,NE,,6,-0.4
2026-09-10,2026,1,wr_bonus,NE,,7,0.7
2026-09-10,2026,1,wr_bonus,NE,,8,-1.0
2026-09-10,2026,1,wr_bonus,NE,,9,0.6
2026-09-10,2026,1,wr_bonus,NE,,10,3.0
2026-09-10,2026,1,wr_bonus,NE,,12,1.8
2026-09-10,2026,1,wr_bonus,NE,,13,1.0
2026-09-10,2026,1,wr_bonus,NE,,14,1.3
2026-09-10,2026,1,wr_bonus,NE,,15,-3.9
2026-09-10,2026,1,wr_bonus,NE,,16,-1.9
2026-09-10,2026,1,wr_bonus,NE,,17,1.8
2026-09-10,2026,1,wr_bonus,NE,,avg,0.1
2026-09-10,2026,1,wr_bonus,NE,,playoffs,-1.3
2026-09-10,2026,1,wr_bonus,NE,,baseline,23.6
2026-09-10,2026,1,wr_bonus,NE,,next4,-0.2
2026-09-10,2026,1,wr_bonus,JAX,,1,-1.4
2026-09-10,2026,1,wr_bonus,JAX,,2,0.8
2026-09-10,2026,1,wr_bonus,JAX,,3,2.1
2026-09-10,2026,1,wr_bonus,JAX,,4,-0.4
2026-09-10,2026,1,wr_bonus,JAX,,5,0.6
2026-09-10,2026,1,wr_bonus,JAX,,6,2.0
2026-09-10,2026,1,wr_bonus,JAX,,8,0.2
2026-09-10,2026,1,wr_bonus,JAX,,9,0.1
2026-09-10,2026,1,wr_bonus,JAX,,10,-2.9
2026-09-10,2026,1,wr_bonus,JAX,,11,-1.2
2026-09-10,2026,1,wr_bonus,JAX,,12,-1.0
2026-09-10,2026,1,wr_bonus,JAX,,13,0.4
2026-09-10,2026,1,wr_bonus,JAX,,14,-3.6
2026-09-10,2026,1,wr_bonus,JAX,,15,1.6
2026-09-10,2026,1,wr_bonus,JAX,,16,0.7
2026-09-10,2026,1,wr_bonus,JAX,,17,-0.4
2026-09-10,2026,1,wr_bonus,JAX,,avg,-0.1
2026-09-10,2026,1,wr_bonus,JAX,,playoffs,0.6
2026-09-10,2026,1,wr_bonus,JAX,,baseline,22.9
2026-09-10,2026,1,wr_bonus,JAX,,next4,0.3
2026-09-10,2026,1,wr_bonus,NYJ,,1,-1.7
2026-09-10,2026,1,wr_bonus,NYJ,,2,-0.2
2026-09-10,2026,1,wr_bonus,NYJ,,3,2.7
2026-09-10,2026,1,wr_bonus,NYJ,,4,0.2
2026-09-10,2026,1,wr_bonus,NYJ,,5,-0.8
2026-09-10,2026,1,wr_bonus,NYJ,,6,0.9
2026-09-10,2026,1,wr_bonus,NYJ,,7,-0.7
2026-09-10,2026,1,wr_bonus,NYJ,,8,-0.8
2026-09-10,2026,1,wr_bonus,NYJ,,9,0.7
2026-09-10,2026,1,wr_bonus,NYJ,,10,0.4
2026-09-10,2026,1,wr_bonus,NYJ,,11,2.1
2026-09-10,2026,1,wr_bonus,NYJ,,12,-1.8
2026-09-10,2026,1,wr_bonus,NYJ,,14,0.9
2026-09-10,2026,1,wr_bonus,NYJ,,15,0.9
2026-09-10,2026,1,wr_bonus,NYJ,,16,0.9
2026-09-10,2026,1,wr_bonus,NYJ,,17,0.8
2026-09-10,2026,1,wr_bonus,NYJ,,avg,0.3
2026-09-10,2026,1,wr_bonus,NYJ,,playoffs,0.8
2026-09-10,2026,1,wr_bonus,NYJ,,baseline,17.4
2026-09-10,2026,1,wr_bonus,NYJ,,next4,0.3
2026-09-10,2026,1,wr_bonus,CLE,,1,-1.8
2026-09-10,2026,1,wr_bonus,CLE,,2,-1.2
2026-09-10,2026,1,wr_bonus,CLE,,3,-1.2
2026-09-10,2026,1,wr_bonus,CLE,,4,-0.1
2026-09-10,2026,1,wr_bonus,CLE,,5,-1.4
2026-09-10,2026,1,wr_bonus,CLE,,6,0.0
2026-09-10,2026,1,wr_bonus,CLE,,7,-2.0
2026-09-10,2026,1,wr_bonus,CLE,,8,-1.5
2026-09-10,2026,1,wr_bonus,CLE,,9,1.4
2026-09-10,2026,1,wr_bonus,CLE,,10,-0.4
2026-09-10,2026,1,wr_bonus,CLE,,12,-2.0
2026-09-10,2026,1,wr_bonus,CLE,,13,0.8
2026-09-10,2026,1,wr_bonus,CLE,,14,0.5
2026-09-10,2026,1,wr_bonus,CLE,,15,-0.1
2026-09-10,2026,1,wr_bonus,CLE,,16,-0.3
2026-09-10,2026,1,wr_bonus,CLE,,17,-0.6
2026-09-10,2026,1,wr_bonus,CLE,,avg,-0.6
2026-09-10,2026,1,wr_bonus,CLE,,playoffs,-0.3
2026-09-10,2026,1,wr_bonus,CLE,,baseline,16.1
